,rat_id,subject_id,generation,genes,fitness_score
92,75fc0ad0-6e90-4575-9a0e-08633da2d398,subject4,4,"['MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
93,f8d7a3b4-1b40-4307-af18-3c5019789810,subject4,5,"['MP:0002638', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
94,bd19e0cb-e4f9-45de-b006-79a9ad0fe2a4,subject4,5,"['MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091']",-2
95,cbaa3b63-d71f-4952-bf44-32094377f4d8,subject4,5,"['MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
96,0a86364b-74a1-4a77-8337-f50a47cb7289,subject4,6,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091']",0
97,14bf179c-cbe7-4ae3-9b72-5801d3488d7b,subject4,6,"['MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638']",-2
98,cf44b8fb-943c-4077-9c6b-67bc31ba71cd,subject4,6,"['MP:0002276', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
99,f92eb719-ec04-43d6-b9f0-ebd61af127c9,subject4,7,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
100,5d8b7f82-e0a2-48eb-8696-08820688760f,subject4,7,"['MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091']",0
101,d06d35db-463c-4744-bad7-77672cbf9263,subject4,7,"['MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
